work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2022,Junior,Full-time,Data Engineer,59888,Europe,remote,Europe,Large
2023,Director,Full-time,Data Engineer,286000,North America,remote,North America,Medium
2023,Director,Full-time,Data Engineer,207000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,80000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,223250,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,178600,North America,onsite,North America,Medium
2023,Director,Full-time,Data Manager,249300,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,230000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,220000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,297300,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,198200,North America,remote,North America,Medium
2023,Intermediate,Full-time,Research Scientist,210000,North America,remote,North America,Medium
2023,Intermediate,Full-time,Research Scientist,151800,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,170730,North America,onsite,North America,Medium
2023,Junior,Full-time,Data Analyst,21461,Europe,onsite,Europe,Medium
2023,Senior,Full-time,Machine Learning Engineer,108000,Europe,onsite,Europe,Medium
2023,Senior,Full-time,Machine Learning Engineer,60000,Europe,onsite,Europe,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,134000,North America,remote,North America,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,124000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,171250,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,113750,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,225000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,175000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,230000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,124500,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,175000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,148700,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,125600,North America,onsite,North America,Medium
2023,Senior,Full-time,Research Scientist,200000,North America,onsite,North America,Medium
2023,Senior,Full-time,Research Scientist,150000,North America,onsite,North America,Medium
2023,Junior,Full-time,Research Scientist,160000,North America,onsite,North America,Medium
2023,Junior,Full-time,Research Scientist,120000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,185000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,120250,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,183000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,170000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,125000,North America,remote,North America,Medium
2023,Senior,Full-time,Research Scientist,250000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,135000,North America,hybrid,North America,Large
2023,Senior,Full-time,Machine Learning Engineer,216000,North America,remote,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,184000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,180000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,165000,North America,remote,North America,Medium
2023,Intermediate,Full-time,Data Engineer,143865,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Engineer,115092,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,130000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,90000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,173000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,132000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,208049,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,128500,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,167500,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,106500,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Engineer,149600,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Engineer,102000,North America,onsite,North America,Medium
2023,Director,Full-time,Data Scientist,100000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,190000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,95000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,106800,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Scientist,96578,Europe,onsite,Europe,Medium
2023,Intermediate,Full-time,Data Scientist,80481,Europe,onsite,Europe,Medium
2023,Intermediate,Full-time,Data Analyst,128000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Analyst,85000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Engineer,151000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Engineer,140000,North America,onsite,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,220000,North America,onsite,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,170000,North America,onsite,North America,Medium
2023,Junior,Full-time,Machine Learning Engineer,7000,Africa,onsite,Africa,Small
2023,Junior,Full-time,Machine Learning Engineer,42923,Europe,hybrid,Europe,Medium
2023,Senior,Full-time,Data Engineer,160000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,145000,North America,remote,North America,Medium
2023,Intermediate,Full-time,Data Analyst,154000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Analyst,143000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Scientist,78990,Europe,onsite,Europe,Medium
2023,Intermediate,Full-time,Data Scientist,51039,Europe,onsite,Europe,Medium
2023,Junior,Full-time,Data Scientist,190000,North America,onsite,North America,Medium
2023,Junior,Full-time,Data Scientist,120000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Scientist,85066,Europe,onsite,Europe,Medium
2023,Intermediate,Full-time,Data Scientist,109371,Europe,onsite,Europe,Medium
2023,Intermediate,Full-time,Data Scientist,72914,Europe,onsite,Europe,Medium
2023,Senior,Full-time,Data Engineer,111000,North America,onsite,North America,Medium
2023,Director,Full-time,Data Engineer,265000,North America,onsite,North America,Medium
2023,Director,Full-time,Data Engineer,235000,North America,onsite,North America,Medium
2023,Junior,Full-time,Data Scientist,121093,Europe,hybrid,Europe,Large
2022,Intermediate,Full-time,Data Scientist,73546,Europe,remote,Europe,Medium
2023,Intermediate,Full-time,Data Engineer,75000,North America,remote,North America,Medium
2023,Intermediate,Full-time,Data Engineer,60400,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,172309,Europe,remote,Europe,Large
2023,Intermediate,Full-time,Data Scientist,60093,Europe,remote,Europe,Medium
2023,Intermediate,Full-time,Data Analyst,83500,North America,remote,North America,Medium
2023,Intermediate,Full-time,Data Analyst,52500,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,201036,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,134024,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,165000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,140000,North America,remote,North America,Medium
2023,Junior,Full-time,Data Engineer,62000,North America,remote,North America,Medium
2023,Junior,Full-time,Data Engineer,58000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,172000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,115000,North America,onsite,North America,Medium
2023,Junior,Full-time,Data Engineer,125000,North America,onsite,North America,Medium
2023,Junior,Full-time,Data Engineer,90000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,163800,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,126000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Engineer,90000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,139500,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,109400,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Engineer,145000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Engineer,120000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,205600,North America,onsite,North America,Large
2023,Senior,Full-time,Data Engineer,105700,North America,onsite,North America,Large
2023,Senior,Full-time,Data Scientist,239748,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,159832,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,186300,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,102500,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,126000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,149040,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,113900,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,153600,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,106800,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,172600,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,107900,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,180180,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,106020,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,213120,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,206500,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,121600,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,260000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,225000,North America,onsite,North America,Medium
2023,Director,Full-time,Data Engineer,194500,North America,onsite,North America,Medium
2023,Director,Full-time,Data Engineer,115500,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,170000,North America,remote,North America,Large
2023,Senior,Full-time,Machine Learning Engineer,90000,North America,remote,North America,Large
2023,Junior,Full-time,Data Analyst,95000,North America,remote,North America,Medium
2023,Junior,Full-time,Data Analyst,70000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,275000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,115934,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,81666,North America,remote,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,150000,North America,remote,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,120000,North America,remote,North America,Medium
2023,Senior,Full-time,Research Scientist,200000,North America,onsite,North America,Medium
